time_step,dimension,predicted_value
6,3,3.4261033562884267
6,4,2.573206092412679
6,5,1.400796584995925
6,6,1.9098710371735428
6,7,3.3538879130343355
6,8,2.547311599043621
6,9,2.5421444636179307
6,10,2.4292744090661196
6,11,1.889884319182236
6,12,2.5198091245246026
6,13,2.0496223593909484
6,14,2.5552388815688363
6,15,4.306505151780156
6,16,4.669866509281356
6,17,4.0302197646643325
6,18,2.21341819817094
6,19,1.4515992364852237
6,20,2.905330670656695
6,21,3.439085247163549
6,22,0.41770081619316535
6,23,2.223370154891215
6,24,3.4318114619839593
6,25,3.458953192685191
6,26,2.7415237959485705
6,27,2.906295072553124
6,28,2.362133407261485
6,29,2.189071507956702
6,30,2.7617399585613347
6,31,1.9680335782787164
6,32,1.4652838975905695
6,33,2.513259048339438
6,34,2.5181639585758733
6,35,2.5218963690793657
6,36,3.729029517985958
6,37,4.689369731146161
6,38,3.4583180114663454
6,39,3.69163111084692
7,0,2.779006284432421
7,1,1.7222741791146272
7,2,3.0379309992782404
7,3,3.791829121373901
7,4,2.634609925925578
7,5,1.6116201595392816
7,6,2.3277397840474894
7,7,3.7522871391258525
7,8,2.9170887783494526
7,9,2.6784751282671433
7,10,2.633447404821019
7,11,2.2093062544082662
7,12,2.8086986943487977
7,13,2.5811096226581896
7,14,3.211387882536786
7,15,4.893673991267757
7,16,4.956028047571107
7,17,3.5268551896314575
7,18,1.8782826994850823
7,19,1.7740008407007504
7,20,3.296279938701313
7,21,3.5009897777068253
7,22,0.7373618010369393
7,23,2.5755992451219645
7,24,4.054882898922605
7,25,3.730355542189712
7,26,2.8334231637367226
7,27,3.0479010321028586
7,28,2.6594286459970866
7,29,2.4884998686282978
7,30,2.930559795258433
7,31,2.1643256660523673
7,32,1.7923428281929616
7,33,2.873480851128996
7,34,3.0620389757471633
7,35,3.1182364624659447
7,36,4.318585087139328
7,37,4.876518303933852
7,38,3.509695716899272
7,39,3.6005219707541194
8,0,2.812212501671729
8,1,2.09596578800484
8,2,3.4574219963193307
8,3,4.059606633966788
8,4,2.616158214670764
8,5,1.840105863429116
8,6,2.788610156826201
8,7,4.163264423477528
8,8,3.1956881408207027
8,9,2.749705751468306
8,10,2.8048517059792237
8,11,2.53044592151683
8,12,3.1666950656668704
8,13,3.2211345024512026
8,14,3.8688547950299457
8,15,5.295978016142714
8,16,4.885862366453259
8,17,2.91931412650795
8,18,1.7975076486265498
8,19,2.198168925768801
8,20,3.7271042365851543
8,21,3.520953443061596
8,22,1.0068591177073327
8,23,2.932680136935797
8,24,4.6793114521943355
8,25,3.8184097925605593
8,26,2.7648892038432358
8,27,3.240413491733533
8,28,3.0117363637323424
8,29,2.762439161582024
8,30,3.0613166007942776
8,31,2.3843413167047656
8,32,2.144170424418474
8,33,3.2847487871535153
8,34,3.644052043426157
8,35,3.630288356487713
8,36,4.697541206764449
8,37,4.9834311497530255
8,38,3.5026517602955023
8,39,3.544322057594729
9,0,2.971680170647441
9,1,2.5575736818002737
9,2,3.9154518470240687
9,3,4.191889360357839
9,4,2.5261636010663917
9,5,2.1591150077823453
9,6,3.289695490801867
9,7,4.469877700868268
9,8,3.2664616736796264
9,9,2.7920749969457352
9,10,3.0295576321032067
9,11,2.947235748058039
9,12,3.6673781890206536
9,13,3.850323914673409
9,14,4.348682373391247
9,15,5.478567028949545
9,16,4.5107305129354405
9,17,2.431519396958009
9,18,2.0292092765324945
9,19,2.727571030599706
9,20,4.144487625243461
9,21,3.3943150869649257
9,22,1.22590990973007
9,23,3.3520813614765608
9,24,5.26249748151907
9,25,3.6706660264844806
9,26,2.6429443419266443
9,27,3.5588212154772116
9,28,3.4325723810101594
9,29,2.91988323891506
9,30,3.1406250506929045
9,31,2.687852320586536
9,32,2.555966318089994
9,33,3.7487767164970465
9,34,4.181300063474892
9,35,4.024223689698444
9,36,4.963801928517433
9,37,4.986539761207961
9,38,3.460203760782867
9,39,3.535345423663247
10,0,3.1450138674830024
10,1,3.0622796953565397
10,2,4.333483115733797
10,3,4.1731112682363385
10,4,2.52706002801622
10,5,2.603199864180323
10,6,3.818093938631649
10,7,4.580423615133415
10,8,3.1739964397657774
10,9,2.9000981516336157
10,10,3.3254329892345105
10,11,3.431848023622787
10,12,4.072099138860833
10,13,4.239542423511847
10,14,4.698342281540166
10,15,5.508861419448314
10,16,4.089148735357436
10,17,2.1734838278525253
10,18,2.426315383598258
10,19,3.3432701853795117
10,20,4.42725175720321
10,21,3.1340009420559993
10,22,1.4974549106923505
10,23,3.8551161421371303
10,24,5.680972048067681
10,25,3.286113960871762
10,26,2.5822638144194023
10,27,4.0527758291237195
10,28,3.8165600242744295
10,29,2.8573412560804763
10,30,3.1850006530448156
10,31,3.198919499096308
10,32,3.0913596130437178
10,33,4.088031385583081
10,34,4.440623727798745
10,35,4.255944110869691
10,36,5.132781726182826
10,37,5.078086866026952
10,38,3.472866104503749
10,39,3.5011498938873595
11,0,3.2926660902630034
11,1,3.6573526320337875
11,2,4.694553578322184
11,3,4.105610743622187
11,4,2.7281360590299553
11,5,3.1381894012414064
11,6,4.215595569673985
11,7,4.338808373228727
11,8,3.007706115426673
11,9,3.22679565642355
11,10,3.8107469257457858
11,11,3.825517946847055
11,12,4.138150515454319
11,13,4.3947686358150175
11,14,4.963300427623649
11,15,5.395872217912233
11,16,3.616959194021156
11,17,2.0769812506730094
11,18,2.9509081509922623
11,19,3.9844249000534715
11,20,4.494428575044673
11,21,2.8475933031108753
11,22,1.8645912303403382
11,23,4.430891517190631
11,24,5.8563480552419644
11,25,2.6983390761082404
11,26,2.6718789756735233
11,27,4.656813317035542
11,28,4.094720166253562
11,29,2.6083216311302406
11,30,3.3243038200630166
11,31,3.9470050916852926
11,32,3.617086461435716
11,33,4.236209800241616
11,34,4.450886675026021
11,35,4.453450069590859
11,36,5.378337777446957
11,37,5.215373954049996
11,38,3.4293687134376567
11,39,3.4143141745083776
12,0,3.604967510962502
12,1,4.182199710640399
12,2,4.922763175089559
12,3,4.1673801849788905
12,4,3.1168136686930907
12,5,3.6011614854004974
12,6,4.397538714327351
12,7,3.920092740027561
12,8,3.006115435155168
12,9,3.678891008793464
12,10,4.294357845645746
12,11,3.9785303067033917
12,12,4.17680749406844
12,13,4.576788398905952
12,14,5.148117065783755
12,15,5.03197731237056
12,16,3.5085491949449397
12,17,2.458447274225757
12,18,3.4761224822215113
12,19,4.421104288376937
12,20,4.344056342247788
12,21,2.6484970339697282
12,22,2.3212191001395057
12,23,5.036514907458012
12,24,5.766456517830046
12,25,2.2445167674850515
12,26,2.984496371999911
12,27,5.307986315900473
12,28,4.069150501171065
12,29,2.2626714722694397
12,30,3.6317123838556498
12,31,4.711981049678434
12,32,3.9551242914554665
12,33,4.144319636775002
12,34,4.4612416507842
12,35,4.797136625466747
12,36,5.838581389183762
12,37,5.318219702326159
12,38,2.9601670292339617
12,39,3.0743209278850094
13,0,3.997836401405999
13,1,4.857783225313243
13,2,5.1842211139860535
13,3,4.169347242442348
13,4,3.38411959152277
13,5,3.8677208012480646
13,6,4.262906816099717
13,7,3.5599713807235736
13,8,3.2381723276506036
13,9,4.271416661415626
13,10,4.622504868704975
13,11,3.8538568561100903
13,12,4.302021474255608
13,13,4.972661427671649
13,14,5.328513258377951
13,15,4.70280139272535
13,16,3.537671702566933
13,17,2.732741491303162
13,18,3.730993115986575
13,19,4.695189835880244
13,20,4.0906616517601355
13,21,2.5167160883056923
13,22,2.8141187191157755
13,23,5.642379365717636
13,24,5.342993429003377
13,25,1.710310976701121
13,26,3.4293334186325586
13,27,5.946433526892092
13,28,3.6220670450082153
13,29,1.9650043051668038
13,30,4.027271981537405
13,31,5.52822489791728
13,32,4.069592853721452
13,33,3.8919763400172322
13,34,4.598862065668773
13,35,5.3377395234803515
13,36,6.368166133697764
13,37,5.022535216938836
13,38,2.075016930414719
13,39,2.709174781393961
14,0,4.556722782920547
14,1,5.808075986923191
14,2,5.323752165144436
14,3,3.870160824648079
14,4,3.4467099258885625
14,5,3.9815511187620674
14,6,4.067071318454451
14,7,3.436629468796852
14,8,3.8183591521064826
14,9,4.920339479824674
14,10,4.527983712705628
14,11,3.470692181695764
14,12,4.478774123743777
14,13,5.5297906761714515
14,14,5.381079761439722
14,15,4.513400950042319
14,16,3.634163832253929
14,17,2.845309324276285
14,18,3.8127747804983203
14,19,4.895068663332597
14,20,3.827565436829468
14,21,2.448748382969005
14,22,3.359993498638512
14,23,6.137538685061278
14,24,4.592898634190294
14,25,1.3087804325364112
14,26,3.880456734683341
14,27,6.4603884061164205
14,28,2.848055820864439
14,29,1.8261583173540217
14,30,4.715568006135589
14,31,6.270636404333378
14,32,3.716331260291193
14,33,3.600882357218431
14,34,5.074547349696255
14,35,6.306607024725202
14,36,6.594186223093087
14,37,3.5258904799813697
14,38,0.9434046406270991
14,39,2.7169891407362234
15,0,5.276716627566855
15,1,6.838410974138332
15,2,4.996320619902276
15,3,3.1269259999716104
15,4,3.51744542511958
15,5,4.101586783769786
15,6,3.888665833430057
15,7,3.4271934437715137
15,8,4.401443711108349
15,9,5.398778359279134
15,10,4.05642847313166
15,11,3.047598933156931
15,12,4.648079234254896
15,13,6.06872845076523
15,14,5.57958966200659
15,15,4.3300539898171
15,16,3.4641408364653303
15,17,2.7405498366574084
15,18,3.933928334044816
15,19,5.010546183904164
15,20,3.519173861405079
15,21,2.5484151672555457
15,22,4.058241864943902
15,23,6.427045575967473
15,24,3.528353156125713
15,25,1.085756542083788
15,26,4.341381181878005
15,27,6.731186348755498
15,28,1.7862765960142024
15,29,1.84309178423212
15,30,5.527807656314691
15,31,6.657059647585821
15,32,2.9401646572545634
15,33,3.5457858393887856
15,34,6.198665815448642
15,35,7.354913104102025
15,36,5.188493763796313
15,37,1.3773912654885538
15,38,0.42836097402449314
15,39,2.8902955890343263
16,0,6.208260219372706
16,1,7.693307435693795
16,2,3.80170511534065
16,3,2.126025515409983
16,4,3.824278617378524
16,5,4.343472840997967
16,6,3.6630160814953845
16,7,3.418551481949675
16,8,4.965623536356936
16,9,5.4839691567037
16,10,3.32380290712736
16,11,2.8501386317728654
16,12,4.955472889895125
16,13,6.796215766776922
16,14,5.805474938204367
16,15,3.8377289687348393
16,16,2.960823090280099
16,17,2.669657680872267
16,18,4.218056536734765
16,19,5.192551796357127
16,20,3.24248873176658
16,21,2.7258644448815645
16,22,4.761961837734983
16,23,6.426147285896212
16,24,2.4772138824910246
16,25,1.1775906645239753
16,26,4.87438805667214
16,27,6.7020487440535375
16,28,0.6076142015135886
16,29,1.8904232819711417
16,30,6.277366130305113
16,31,6.7396859479275575
16,32,2.0442502181624063
16,33,3.8011468735396567
16,34,7.566269632454637
16,35,7.314078372249524
16,36,2.3193182426218626
16,37,-0.04842917878605972
16,38,0.48344340852132844
16,39,2.985061259244495
17,0,7.0387675824815386
17,1,7.9650107474496945
17,2,2.036511229801038
17,3,1.6678006215329415
17,4,4.235702225765533
17,5,4.733844742256283
17,6,3.3940069927083356
17,7,3.415913420154701
17,8,5.438419721115832
17,9,5.209093818176852
17,10,2.444037821091817
17,11,2.878491034123056
17,12,5.803055969308161
17,13,7.826038964244273
17,14,5.263406712124256
17,15,2.624211166953626
17,16,2.6769453801289442
17,17,2.90817841030629
17,18,4.582132678877597
17,19,5.058602826686627
17,20,2.92280435395597
17,21,3.1630609481933005
17,22,5.530722130751666
17,23,5.950416617961316
17,24,1.4465163990577574
17,25,1.6428344297413733
17,26,5.641297414996203
17,27,5.943912353954297
17,28,-0.7478199878119942
17,29,1.9673611152873949
17,30,6.990061161019827
17,31,6.60172691727541
17,32,0.9972767045940107
17,33,4.059042468922021
17,34,8.758649449243375
17,35,5.819710649440934
17,36,0.1317303502038215
17,37,0.0839250665365166
17,38,0.717713844513053
17,39,3.178430850448617
18,0,7.817645786247867
18,1,7.604650014690672
18,2,-0.173603953541735
18,3,1.6120406254125257
18,4,4.835882924029765
18,5,5.154504400654166
18,6,3.080615705222846
18,7,3.5811168347253632
18,8,5.962037336478069
18,9,4.614668851680404
18,10,1.438671503509124
18,11,3.015609733081069
18,12,7.0875128889218235
18,13,8.29115413599185
18,14,2.972325377505963
18,15,1.4795739118919113
18,16,2.802517255593508
18,17,3.2894143830678453
18,18,4.879765974130051
18,19,5.024350100034326
18,20,2.8900307729551904
18,21,3.6351364496527943
18,22,6.102099588775828
18,23,5.00017786922966
18,24,0.6449974054441416
18,25,2.2009340352023097
18,26,6.376013325665454
18,27,4.629382208180718
18,28,-1.765326517854587
18,29,2.109198237551342
18,30,7.784476188961236
18,31,6.11275093399557
18,32,-0.4336577969602621
18,33,3.898526234981323
18,34,9.611686197920871
18,35,4.1035042511776
18,36,-1.2919970846658757
18,37,0.6225616292046439
18,38,1.06150512668122
18,39,3.5631300801003087
19,0,8.548298909227954
19,1,6.096857824983882
19,2,-2.0073108816435434
19,3,2.00510589684684
19,4,5.694253831156993
19,5,5.372876093703928
19,6,2.6076458030069065
19,7,3.8742082539210982
19,8,6.438330279524253
19,9,3.556603348890601
19,10,0.5751091884687576
19,11,3.221266903697918
19,12,8.427305158592329
19,13,7.516165854159892
19,14,0.018465246017860433
19,15,1.451292046547197
19,16,3.3220199230446474
19,17,3.935494938015676
19,18,5.180088178108495
19,19,4.80192847104051
19,20,3.007797512529347
19,21,4.160505451381821
19,22,6.342471412756898
19,23,3.738124452744856
19,24,0.33474064841199636
19,25,2.6867631608884297
19,26,6.8819974094789105
19,27,3.0878724385053564
19,28,-2.0175966155221525
19,29,2.013911792799053
19,30,8.466505790987839
19,31,4.927713405795163
19,32,-2.1251120700669794
19,33,3.129143621342095
19,34,10.353499036819697
19,35,2.5849857091988993
19,36,-2.5193257525383848
19,37,1.039356176961408
19,38,1.4601408666000264
19,39,4.073005309783534
20,0,9.03191891734929
20,1,3.585585374505213
20,2,-3.2730378648541474
20,3,2.1743992507531105
20,4,6.961678719993921
20,5,5.249032913373255
20,6,1.8983159449346683
20,7,4.220191113163749
20,8,6.7537544742953575
20,9,2.2265827285408473
20,10,0.06279431876892619
20,11,3.415049380542038
20,12,9.484837487727981
20,13,5.419853540445494
20,14,-2.2834870903663047
20,15,1.9736408980267162
20,16,4.162458200756959
20,17,4.608464706747986
20,18,5.328634905533421
20,19,4.698070895700445
20,20,3.294342277432212
20,21,4.592039362190667
20,22,6.082104448688215
20,23,2.6280597201574754
20,24,0.4439877797338358
20,25,3.1077946346970093
20,26,7.163310897848353
20,27,1.568104967143947
20,28,-1.8379478483204408
20,29,1.7610105048745441
20,30,8.937781669199186
20,31,2.966193685575065
20,32,-3.6307613013968654
20,33,1.6262237245703264
20,34,10.920410404830935
20,35,0.7677037008767098
20,36,-3.1754666541411125
20,37,1.3733160610857165
20,38,2.1417625946989087
20,39,4.954253627728764
21,0,8.643223936633856
21,1,0.045591798117940466
21,2,-3.3853082388885447
21,3,1.613644353566374
21,4,8.050546600682173
21,5,4.741994694162701
21,6,1.2397304357115733
21,7,4.538702234619407
21,8,6.765984896231752
21,9,0.8355514060143028
21,10,0.10647202898121277
21,11,3.679402740685199
21,12,10.08763464068377
21,13,2.1145932482575898
21,14,-3.547899960284094
21,15,2.082065316501939
21,16,5.370906787394089
21,17,5.303281934774559
21,18,5.132492566879987
21,19,4.837229336489659
21,20,3.7664107515277436
21,21,4.85959037343517
21,22,5.396493489662616
21,23,1.7900602603685978
21,24,0.9857070579485374
21,25,3.835652004747748
21,26,7.064999670734426
21,27,0.14078455083749014
21,28,-1.128596119073939
21,29,1.7271148897240507
21,30,9.107969428908689
21,31,0.7427681050751954
21,32,-4.159003630257986
21,33,-0.5088216531110128
21,34,10.840987986848344
21,35,-0.2885107931697353
21,36,-2.8281010309946804
21,37,1.414657249579213
21,38,3.1733165340432974
21,39,6.319804463179276
22,0,6.2227488599622856
22,1,-3.318690511015846
22,2,-2.1769784102087213
22,3,0.5767782808614277
22,4,8.536239408919656
22,5,4.507642020002142
22,6,0.6377683541632722
22,7,4.7817543368978255
22,8,6.485668950830916
22,9,-0.24692407324467877
22,10,0.5732052974341996
22,11,4.273055383754962
22,12,9.93230646258419
22,13,-1.4880788937368443
22,14,-3.1730153017925686
22,15,1.326842501749016
22,16,6.293699967673798
22,17,6.237530764264983
22,18,4.891782422876393
22,19,4.993400835868828
22,20,4.168082635750386
22,21,4.8273038133396025
22,22,4.547244355126709
22,23,1.3687858330379035
22,24,1.6143651791009532
22,25,4.729513277038876
22,26,6.488618749201722
22,27,-1.2514357932604008
22,28,-0.11200552829039831
22,29,2.1351882440434204
22,30,8.99525493933854
22,31,-1.768749561632432
22,32,-3.313032173516806
22,33,-2.7059454704146177
22,34,10.230717575988013
22,35,0.2648383761317919
22,36,-2.295539660583743
22,37,1.3566766268392672
22,38,4.25617679298338
22,39,7.757578805485517
23,0,1.9087405272689382
23,1,-4.616946996900874
23,2,-0.8982590627498412
23,3,-0.07150181441603415
23,4,8.511886279238514
23,5,4.6122080921332635
23,6,0.2922432839378296
23,7,5.026102875899169
23,8,6.039609134545676
23,9,-0.8460423464433118
23,10,1.2292994069388994
23,11,5.400942031860009
23,12,8.468247365792479
23,13,-4.570504365025185
23,14,-1.2693863134611898
23,15,0.44180811574963236
23,16,6.46826754104417
23,17,7.675892562852741
23,18,4.8132170880865734
23,19,4.713889403874263
23,20,4.1241842605919
23,21,4.417251218439256
23,22,3.766892308303652
23,23,1.3616504306877193
23,24,2.1621105404327343
23,25,5.649221540575558
23,26,5.226377427579375
23,27,-2.5883274675673613
23,28,0.850692718820526
23,29,2.8526871698189282
23,30,8.495000463070859
23,31,-3.175046437126979
23,32,-1.543966359057076
23,33,-4.007528593844852
23,34,9.351725673073117
23,35,1.6212992485131845
23,36,-1.9383320580470909
23,37,1.4210966859234344
23,38,5.228577341221173
23,39,8.334593925616753
24,0,-1.9248250980619166
24,1,-3.6681928359508946
24,2,-0.6033728038912696
24,3,-0.21291214097406103
24,4,8.289893863875418
24,5,4.985708080955761
24,6,0.0021487217276765793
24,7,5.2163434180167725
24,8,5.731940182584304
24,9,-1.05669121813571
24,10,1.6763016473225136
24,11,6.635183994116308
24,12,5.831483267273189
24,13,-6.299822919287308
24,14,0.9867359289273667
24,15,0.5553458524190769
24,16,6.194142419023383
24,17,9.229083158880002
24,18,4.509081106913495
24,19,3.744739009394261
24,20,3.8013668126299813
24,21,4.028421869686273
24,22,3.231882563200712
24,23,1.6163566602792958
24,24,2.778184445081787
24,25,6.277037821417754
24,26,3.3736083240916295
24,27,-3.361783759395672
24,28,1.5189907784046055
24,29,4.055353973785197
24,30,7.531147682648149
24,31,-4.042199464792229
24,32,0.7700664682490251
24,33,-3.8029602513544027
24,34,8.658589340910062
24,35,2.851724325398627
24,36,-1.5302154101479557
24,37,1.6830512607782442
24,38,6.253723400519044
24,39,7.601617276925305
25,0,-4.399548453544746
25,1,-1.7995830173330045
25,2,-0.6296787711270554
25,3,-0.21213666487082977
25,4,8.036063847114747
25,5,5.5021408295840155
25,6,-0.30454243172535145
25,7,5.375305681881246
25,8,5.625868235782951
25,9,-1.1469090456262727
25,10,1.9820352990989432
25,11,7.575415971578822
25,12,2.101803425399568
25,13,-6.722496838968406
25,14,2.100027252321878
25,15,1.729450299497208
25,16,6.262293671197085
25,17,10.42051118129759
25,18,3.5461043605944953
25,19,2.3115146349860813
25,20,3.689503729261736
25,21,3.914215508976916
25,22,3.0158853682378792
25,23,2.2419311306826986
25,24,3.6085505274035703
25,25,6.476125812966525
25,26,1.2837644558628272
25,27,-3.376823684267208
25,28,1.46368314701209
25,29,5.130362996700952
25,30,6.15677483771977
25,31,-4.414887876687887
25,32,3.0106360608721734
25,33,-2.2817594088152937
25,34,8.180279098406185
25,35,3.832073680110689
25,36,-1.2212380606746667
25,37,2.0827828865672116
25,38,7.104685304911891
25,39,5.743562024969135
26,0,-5.479232969153088
26,1,0.00853240359702987
26,2,-0.40306532077848384
26,3,-0.2580358616905615
26,4,7.615182831196597
26,5,5.955382351957891
26,6,-0.5635379842066228
26,7,5.4535742938598295
26,8,5.797728658080746
26,9,-1.3118157866181919
26,10,2.2138474759012263
26,11,7.84389555783528
26,12,-1.6550649419334142
26,13,-5.843482344445622
26,14,1.4563829488418845
26,15,2.995399976882768
26,16,6.996185537459693
26,17,10.606561220084888
26,18,1.2006351545102056
26,19,1.3679003946806467
26,20,3.811535070140498
26,21,4.11634409098388
26,22,3.095786149234937
26,23,2.7697843543190346
26,24,4.324095476131355
26,25,6.046041176208222
26,26,-0.39714918141566413
26,27,-2.8344616204727164
26,28,1.0483199692388125
26,29,5.817415646407101
26,30,4.7487914896181875
26,31,-4.192911355302545
26,32,4.5638201898111515
26,33,0.3671463974677721
26,34,8.018910409682574
26,35,3.9338717710359825
26,36,-1.3211658211539554
26,37,2.368972768630671
26,38,7.515854300252974
26,39,3.293266344150473
27,0,-5.372731440964573
27,1,0.9990941698970165
27,2,0.1783689031016763
27,3,-0.012016011230595846
27,4,7.413254715494832
27,5,6.076681139429377
27,6,-0.7560239246180182
27,7,5.519326069047941
27,8,6.007709197007381
27,9,-1.4446456807451635
27,10,2.4516437989123956
27,11,7.56367101863585
27,12,-4.072815248292887
27,13,-4.032519306806949
27,14,0.22742153280523064
27,15,3.693730018279582
27,16,8.489244425783317
27,17,9.031741705873788
27,18,-1.7143166530474634
27,19,1.7144893964461203
27,20,4.187396294077464
27,21,4.538298810564039
27,22,3.3863447334515264
27,23,3.24663911930202
27,24,4.847156452268474
27,25,5.055789735362929
27,26,-1.5522481422689152
27,27,-2.058285559598967
27,28,0.6558467760659802
27,29,6.11492695100125
27,30,3.531682316349291
