time_step,dimension,predicted_value
11,10,5.451291085303834
11,11,3.4424221278119638
11,12,1.5624276522974752
11,13,3.716182341841816
11,14,4.490671952151806
11,15,2.7895113945348697
11,16,2.7980018548481516
11,17,4.476656831593647
11,18,3.4701339010186585
11,19,1.576894215635009
11,20,3.107909025588282
11,21,4.814161926256127
11,22,3.9381943596427056
11,23,3.0749488297989642
11,24,4.858727909575981
11,25,5.674534685621429
11,26,2.7457586964719463
11,27,2.655892879235938
11,28,4.281645856759587
11,29,4.746931171855501
11,30,2.7455714511125797
11,31,2.2040508532862266
11,32,3.433613772528613
11,33,5.3865048887218245
11,34,4.018495232991893
11,35,1.9936441826255191
11,36,3.0852210587221385
11,37,4.107691931464576
11,38,3.165885077588648
11,39,3.057144968904303
12,0,4.632269821157164
12,1,4.124099819398992
12,2,3.2031709360839478
12,3,4.165145515596284
12,4,4.364767081801024
12,5,2.878030652800328
12,6,3.9632745397971787
12,7,5.518772704781279
12,8,3.528174000157498
12,9,3.604823611445199
12,10,5.820994894580826
12,11,3.429954541958047
12,12,1.40573039407492
12,13,3.8938255737682197
12,14,4.743685686710339
12,15,2.6055314546124966
12,16,3.069273762741878
12,17,4.964309861748568
12,18,3.448258658632471
12,19,1.5106885850823353
12,20,3.438727980652126
12,21,5.418072439796367
12,22,3.9932914420474552
12,23,3.252557952570244
12,24,5.214643291082892
12,25,5.44103304988031
12,26,2.3556671851487616
12,27,2.9922373900196786
12,28,4.921557254424579
12,29,4.621202018344263
12,30,2.3134628575899154
12,31,2.483777279130872
12,32,4.173204563345395
12,33,5.784603569614093
12,34,3.2946680108171322
12,35,1.838576418202516
12,36,3.553613981995018
12,37,4.496103755319392
12,38,3.098962730912393
12,39,3.219741752591502
13,0,5.053207829814118
13,1,4.1866391064426605
13,2,3.1343929493757083
13,3,4.433408665089626
13,4,4.716951281941371
13,5,2.9704426114643585
13,6,4.14026573687209
13,7,5.495621926110141
13,8,3.4375898170957875
13,9,3.920352300682692
13,10,6.151218444804885
13,11,2.9279570688271863
13,12,1.1617176656737087
13,13,4.081380830042543
13,14,5.038522118763433
13,15,2.47705813809409
13,16,3.399434091855423
13,17,5.399219983872273
13,18,3.0919136477415172
13,19,1.421114249294104
13,20,3.829207118745914
13,21,6.083230474291614
13,22,3.96643009119506
13,23,3.347177839596032
13,24,5.44325438053223
13,25,4.990864129591553
13,26,2.199406409576709
13,27,3.496111546893664
13,28,5.476490229197543
13,29,4.088302154660327
13,30,1.9931705552703605
13,31,3.0344474118142624
13,32,5.076170801372514
13,33,5.807956328061879
13,34,2.350425725634119
13,35,1.8381360119310723
13,36,4.080862331756472
13,37,4.720053592455027
13,38,2.793441221702885
13,39,3.3540521366479616
14,0,5.510071228481553
14,1,4.199102360419483
14,2,3.076707647303103
14,3,4.729049515057947
14,4,5.000353306648157
14,5,2.937892725896421
14,6,4.224337221593326
14,7,5.531131255181829
14,8,3.517713189290639
14,9,4.352008181601383
14,10,6.20808878067294
14,11,1.935242271223632
14,12,0.9943990591442853
14,13,4.335766886546808
14,14,5.500607142991706
14,15,2.624840614852398
14,16,3.7187769716901933
14,17,5.596678363355766
14,18,2.5007595261278706
14,19,1.4408551138622596
14,20,4.320203068217207
14,21,6.605013129743602
14,22,3.628752559154338
14,23,3.344413425428754
14,24,5.701346384641875
14,25,4.63548675750158
14,26,2.23090556679706
14,27,4.048991368624424
14,28,5.836715827643721
14,29,3.2000211907761424
14,30,1.8470489303623245
14,31,3.741051226801087
14,32,6.0482349993670335
14,33,5.269203103227178
14,34,1.435953119953353
14,35,2.146688874999863
14,36,4.717263016775325
14,37,4.817097545974951
14,38,2.4161077493226637
14,39,3.50246155648477
15,0,6.018913296585472
15,1,4.2115343185268435
15,2,3.0004216092822853
15,3,5.0093297975856075
15,4,5.186446388657265
15,5,2.8772712220919887
15,6,4.305495841762299
15,7,5.627867149898578
15,8,3.8319110479742755
15,9,4.755748091294604
15,10,5.695468707019353
15,11,0.6488826834687439
15,12,0.8736157687961834
15,13,4.571631352592743
15,14,6.142578824059881
15,15,2.9571392969202828
15,16,3.9497567229455806
15,17,5.391376269349357
15,18,1.6889833116102722
15,19,1.4968504938461922
15,20,4.855830071494422
15,21,6.919193987448675
15,22,2.9854731315248584
15,23,3.3594150187082663
15,24,6.060539237743656
15,25,4.390560124391256
15,26,2.3056734008821973
15,27,4.5698694694591815
15,28,5.873501494031354
15,29,2.1683360959274944
15,30,1.961804292061922
15,31,4.533081412079726
15,32,6.795442357742779
15,33,3.984739466841122
15,34,0.6740319840128701
15,35,2.661844288327857
15,36,5.509433950373813
15,37,4.578517430582194
15,38,1.915629182446026
15,39,3.666615518928669
16,0,6.572477700676093
16,1,4.1567520942096925
16,2,2.828403045096313
16,3,5.246945136915719
16,4,5.39419517874157
16,5,2.749454912141253
16,6,4.435633789451834
16,7,6.036473398018866
16,8,4.338329462864012
16,9,4.836460015349077
16,10,4.535615013362985
16,11,-0.4472478673402341
16,12,0.9735822668664393
16,13,4.900024500672921
16,14,6.953309710606315
16,15,3.2871520316942067
16,16,3.7996828822322213
16,17,4.782259580829153
16,18,1.0126590125696064
16,19,1.6829579339289231
16,20,5.464499727435487
16,21,7.047950960608167
16,22,2.277412306978531
16,23,3.513609234613676
16,24,6.525702125869519
16,25,4.251612171646074
16,26,2.4360801555085922
16,27,5.043688748919514
16,28,5.555507485041449
16,29,1.440727761993465
16,30,2.4127713533592945
16,31,5.583530824833007
16,32,7.057377970091672
16,33,2.195043122895954
16,34,0.4514638339039414
16,35,3.2286663658889325
16,36,6.373307792535465
16,37,3.865203841357301
16,38,1.3868683216306579
16,39,3.8507712084716603
17,0,7.1587592044762305
17,1,3.9877910898254023
17,2,2.613134146997704
17,3,5.4772495875084335
17,4,5.680388099519513
17,5,2.64846020855073
17,6,4.661570398057846
17,7,6.7662128670154065
17,8,4.710503939741987
17,9,4.2831779098229905
17,10,3.0416953091736314
17,11,-1.1255003864803814
17,12,1.0971224189519015
17,13,5.306116789910403
17,14,7.813412315999429
17,15,3.145784011895403
17,16,3.320838629848476
17,17,4.196201124521982
17,18,0.5882306898646975
17,19,1.7973928259713159
17,20,6.018637809055166
17,21,7.190989328931916
17,22,1.6684389269399766
17,23,3.6881923608553486
17,24,7.082906637029429
17,25,4.1031474951696385
17,26,2.5597291304291017
17,27,5.435085361279469
17,28,5.000177308138121
17,29,1.0554982515827
17,30,3.0268248334488326
17,31,6.823753284162275
17,32,6.392192313724954
17,33,0.40645846953283177
17,34,0.7707723208915735
17,35,3.8377491214940505
17,36,6.91186827855452
17,37,2.7972706486563066
17,38,1.121162289666211
17,39,4.257729399404051
18,0,7.745940676203979
18,1,3.5994231571807602
18,2,2.3330452660917627
18,3,5.691836071036534
18,4,6.164462766869525
18,5,2.9275145961340274
18,6,5.063902745729842
18,7,7.280080117992512
18,8,4.229022893767543
18,9,3.2395910123019993
18,10,1.9386997410768658
18,11,-1.2097911761345226
18,12,1.115357708506567
18,13,5.837986488568298
18,14,8.472522808529444
18,15,2.3137788184751975
18,16,2.739003754006116
18,17,3.8299771118887236
18,18,0.5653923110016092
18,19,2.0058986993707983
18,20,6.600663253752555
18,21,7.213344135212919
18,22,1.1695963315989915
18,23,3.9622558127357097
18,24,7.682444273214924
18,25,3.6885932030481534
18,26,2.4737966054831766
18,27,5.685634362520377
18,28,4.394540358268213
18,29,0.9910518484853371
18,30,3.6694426657507258
18,31,7.992544420750248
18,32,4.680379440349154
18,33,-1.0513763882069034
18,34,1.348508396205443
18,35,4.704943538864155
18,36,6.974055990667888
18,37,1.5560609809912591
18,38,1.2342826987214537
18,39,4.877631471511478
19,0,7.925096231360636
19,1,2.108040012989235
19,2,1.8867160502848446
19,3,5.894595692310502
19,4,7.095281654296372
19,5,3.42084265294532
19,6,5.440481089113115
19,7,7.1491525743015245
19,8,3.175474156139032
19,9,2.466267165917156
19,10,1.5037247975390031
19,11,-1.0321878048592041
19,12,1.040541419777043
19,13,6.2825068078190105
19,14,8.906343315570902
19,15,1.0802246330271488
19,16,2.3650742834311895
19,17,3.7736814688237508
19,18,0.7430209598474338
19,19,2.1684114166782353
19,20,7.076659829676328
19,21,7.270079010705075
19,22,0.9724135205802126
19,23,4.308687891674349
19,24,7.923859932715932
19,25,3.0408237189783884
19,26,2.4463812573367454
19,27,5.894072239585194
19,28,3.8708446658818034
19,29,1.150336270483274
19,30,4.269081717822499
19,31,8.431343453242492
19,32,2.1877431341840494
19,33,-1.5747660042116662
19,34,1.7510655202542798
19,35,5.73707137134311
19,36,6.465784469490909
19,37,0.24811403338392948
19,38,1.6051304622229359
19,39,5.655308338973042
20,0,7.324101974880084
20,1,0.02015415814332579
20,2,1.6686151873774377
20,3,6.155146558928729
20,4,8.404281577090883
20,5,3.686616647252413
20,6,5.322355691553476
20,7,6.52403166117459
20,8,2.1032342513599502
20,9,2.1481434967675748
20,10,1.455279055868361
20,11,-0.7602486883260838
20,12,1.016672878706013
20,13,6.702162378192362
20,14,8.777847607751653
20,15,-0.48061826218670756
20,16,2.4544068830101824
20,17,3.9905872951039
20,18,0.8921863892785391
20,19,2.411931457133794
20,20,7.662422057605239
20,21,7.144263722274118
20,22,0.9984638899449505
20,23,4.836155462234559
20,24,7.843864515563088
20,25,2.149764308432142
20,26,2.5162444246034816
20,27,6.097132322461335
20,28,3.6024608837942167
20,29,1.4083635521337954
20,30,4.965492068104434
20,31,8.14310416503069
20,32,-0.1621690013845998
20,33,-1.1753529115022214
20,34,1.8378672174671646
20,35,6.711217589694272
20,36,5.4633387642346145
20,37,-0.8087202794566641
20,38,2.049852418514113
20,39,6.674247925498873
21,0,5.463255936737179
21,1,-1.9704054920039358
21,2,1.696567337900505
21,3,6.697000300600261
21,4,9.712366027685558
21,5,3.251631285732647
21,6,4.496433597107367
21,7,5.8749545572350845
21,8,1.6747504506794226
21,9,2.220460540298514
21,10,1.5718157991890997
21,11,-0.4019542546424086
21,12,1.1634574089177572
21,13,7.163526414534052
21,14,8.013957755976005
21,15,-1.8683421938370877
21,16,2.8931105816396143
21,17,4.4525214615407345
21,18,1.2502819113516164
21,19,2.8419395416393827
21,20,8.339701330341844
21,21,6.723027862907623
21,22,0.8314764587066013
21,23,5.294414934407533
21,24,7.559660027103851
21,25,1.351874981049733
21,26,2.796213400296417
21,27,6.407869231806693
21,28,3.123479640193116
21,29,1.6842922822582373
21,30,5.689503554349725
21,31,7.03867948894445
21,32,-2.066195775128341
21,33,-0.1213091543580119
21,34,2.042437498110023
21,35,7.280666881179016
21,36,4.26267638480202
21,37,-1.627943217930468
21,38,2.220000226208133
21,39,7.592168065379594
22,0,2.684852073348691
22,1,-3.138313642598786
22,2,1.4963209734123293
22,3,7.596548304002953
22,4,10.37693862485568
22,5,1.6327282890319572
22,6,3.6796288023827968
22,7,5.803839652409952
22,8,1.9909680120081412
22,9,2.2238707467702605
22,10,1.650339292275619
22,11,-0.03430119056642165
22,12,1.3980718837692563
22,13,7.592995502937856
22,14,6.843292013273883
22,15,-2.807282907196735
22,16,3.424353937664614
22,17,5.216894154399821
22,18,1.5654637811665992
22,19,3.259852045156672
22,20,8.957502468516832
22,21,5.945841376248823
22,22,0.3556310327740878
22,23,5.5284735316271005
22,24,7.592039716193095
22,25,1.265213954103793
22,26,3.098290713884326
22,27,6.595024166391998
22,28,2.4715771916262996
22,29,2.029856787024444
22,30,6.377382641318876
22,31,5.193410133981629
22,32,-3.3306472445499233
22,33,0.9250634757607958
22,34,2.8143940663025964
22,35,7.595167043264334
22,36,2.8023577427564605
22,37,-1.9930427267742612
22,38,2.13664902093355
22,39,8.28155837380858
23,0,0.292550680528831
23,1,-2.862311354991863
23,2,0.8187145131743769
23,3,8.384372965101441
23,4,10.001938341717935
23,5,-0.6815532525189888
23,6,3.5781429550921517
23,7,6.144575020508502
23,8,2.203656609637958
23,9,2.103884626760838
23,10,1.7749240853623403
23,11,0.36443954782446086
23,12,1.8010980950602054
23,13,8.078301761454604
23,14,5.153543900866375
23,15,-3.4161077217022062
23,16,3.7203904115682938
23,17,6.100904769497655
23,18,1.534034524379929
23,19,3.5456307942527943
23,20,9.51674064039656
23,21,4.894033055387046
23,22,-0.40372430705896684
23,23,5.518144277715121
23,24,8.07973456001709
23,25,1.6219976951825719
23,26,3.332738256543405
23,27,6.508689670903652
23,28,1.8123121994809348
23,29,2.3028838379480137
23,30,6.710253023627159
23,31,3.1740697523142916
23,32,-3.77813191073664
23,33,1.394988089616115
23,34,3.9790358367101186
23,35,7.631169879441731
23,36,1.1675949218185444
23,37,-1.8771473701394767
23,38,1.934037387112263
23,39,8.640758064588075
24,0,-1.310906510083528
24,1,-1.7103837643647695
24,2,0.3763566633077892
24,3,8.860868009703129
24,4,8.567864340583117
24,5,-2.671856213453254
24,6,3.988642972134624
24,7,7.065501803105013
24,8,2.155473870499188
24,9,1.9161020385380045
24,10,2.0195400471815717
24,11,0.8632672236704861
24,12,2.4814966513711214
24,13,8.452968780476693
24,14,2.8833022001745445
24,15,-3.692992206991291
24,16,3.528430981293616
24,17,6.982530351635826
24,18,1.4684763711259465
24,19,3.8281377733616693
24,20,9.936402907749468
24,21,3.3163876104638548
24,22,-1.1152075446370338
24,23,5.3335776493421285
24,24,8.529176726665286
24,25,1.8284999395596242
24,26,3.3680404237152906
24,27,6.067960533086343
24,28,1.3452470374926038
24,29,2.571029129965533
24,30,6.839523544991283
24,31,1.3433702951825652
24,32,-3.715759189847641
24,33,1.344144570114964
24,34,5.099740287594534
24,35,7.357429850550216
24,36,-0.5952154081789043
24,37,-1.2670280367450766
24,38,1.8070576458796785
24,39,8.735380677968394
25,0,-2.191141460758626
25,1,-0.0407455850077675
25,2,0.7487633359382224
25,3,9.548166784189153
25,4,5.702766823118084
25,5,-4.227066159141506
25,6,4.006267297280599
25,7,8.476849708481435
25,8,1.6089043993404135
25,9,1.6155591225890162
25,10,2.312133685697171
25,11,1.459085678452808
25,12,3.280000456259107
25,13,8.422174141660413
25,14,0.31262250226244104
25,15,-3.4269005207773366
25,16,2.907706388106443
25,17,7.598572098655806
25,18,1.5361504054287372
25,19,4.08597053066336
25,20,10.028627321991388
25,21,1.310797850847292
25,22,-1.3695429581693894
25,23,5.151427863074573
25,24,9.098740785602542
25,25,1.6812827949301035
25,26,3.3757662904474666
25,27,5.836574928449423
25,28,1.354484509364633
25,29,2.868662175252924
25,30,6.842523125657188
25,31,-0.29334261801957917
25,32,-3.122177157684706
25,33,0.8801883868749145
25,34,5.901725515339394
25,35,6.680536949741398
25,36,-2.3125883607030606
25,37,-0.1274861010175587
25,38,2.2226107382457605
25,39,8.553753909442857
26,0,-2.5176201338306985
26,1,1.6708892145103014
26,2,1.935828299883677
26,3,9.770469158548305
26,4,2.2566700457216244
26,5,-5.04433438240769
26,6,2.775121488099786
26,7,9.787584235652409
26,8,1.2531758580474872
26,9,1.2903513800502178
26,10,2.5769233688875106
26,11,2.2363463065649674
26,12,4.338164933860286
26,13,7.71447596504084
26,14,-1.9543238824895581
26,15,-2.4190386910153086
26,16,2.1123505583089655
26,17,7.77717224260342
26,18,1.7473841676746293
26,19,4.2683100513222
26,20,9.652239949598606
26,21,-0.8908599413071924
26,22,-1.2575777479767916
26,23,4.549247350663527
26,24,9.790849141231508
26,25,1.6030456248990188
26,26,3.212103986518835
26,27,5.504789410722957
26,28,1.6520905241780324
26,29,3.3165902662158233
26,30,6.523082346912719
26,31,-1.644604068332924
26,32,-2.0013098759740036
26,33,0.39243290514063955
26,34,6.049202742229417
26,35,5.625758331405248
26,36,-3.5646865581294875
26,37,1.02303479291766
26,38,3.1327485022262644
26,39,7.986548695933382
27,0,-2.619171246221347
27,1,3.007557683524643
27,2,4.299044002201683
27,3,8.87676573743471
27,4,-1.4339049715244028
27,5,-4.443524712158247
27,6,0.3716734923794986
27,7,10.265853098680099
27,8,1.5819789206302852
27,9,0.9944618780152557
27,10,2.9287040298753553
27,11,3.168042443441156
27,12,5.383046538248623
27,13,6.116821348429211
27,14,-3.7980484011622324
27,15,-0.9004837551572639
27,16,2.0200082769150236
27,17,7.55932791217335
27,18,1.8209585864525202
27,19,4.450242553639729
27,20,8.981857224502122
27,21,-2.9213684852161674
27,22,-0.6293069712980508
27,23,3.7468616956479623
27,24,10.43780604180768
27,25,1.9229484479501078
27,26,2.6925550392696076
27,27,5.232226962851163
27,28,2.317196385909216
