time_step,dimension,predicted_value
2,34,1.696591323488867
2,35,1.5694348502562678
2,36,0.9753826069652218
2,37,0.5296173264459334
2,38,0.6620758682492034
2,39,1.2255489196718838
3,0,0.8987200033182846
3,1,1.948405629548946
3,2,2.2845377411278918
3,3,0.9747242530063611
3,4,0.5238151049208262
3,5,3.4382858570517714
3,6,2.806227568788375
3,7,1.4032433127013715
3,8,0.12628133912356526
3,9,0.49828110336132436
3,10,1.7004330066051754
3,11,1.6089286827761913
3,12,1.7066219985961595
3,13,2.209486323143719
3,14,-0.11996818163971601
3,15,0.588209466928675
3,16,2.2002736187479988
3,17,2.2708535668121024
3,18,2.0557790949284134
3,19,2.779051511715646
3,20,1.8693267602420118
3,21,-0.38170304275471945
3,22,1.5494533956676386
3,23,2.9856393987655316
3,24,1.5782168510363292
3,25,1.1258311594555912
3,26,0.9567158850474288
3,27,2.25322510295162
3,28,1.2536661190670353
3,29,1.5936598795751828
3,30,0.6810595058926986
3,31,2.140430699080431
3,32,0.8181234737090002
3,33,-0.17865027055541402
3,34,2.0548607007833257
3,35,2.0183582094888552
3,36,1.2145211732426708
3,37,0.9132861617054315
3,38,1.0995437731347004
3,39,1.5921839759108853
4,0,1.3467009138480206
4,1,2.3373957488929404
4,2,2.567273089311702
4,3,1.2768123484134217
4,4,1.0672227626494706
4,5,3.770609305598022
4,6,3.151768826884027
4,7,1.207087749748436
4,8,0.5389829602979951
4,9,1.2043181240343759
4,10,2.1858310021118053
4,11,2.089852086559584
4,12,2.0746610736685454
4,13,2.2781522197442357
4,14,0.17106341677250306
4,15,1.0192625795100902
4,16,2.6417094537705
4,17,2.8533026945279176
4,18,2.458891441753271
4,19,2.9237032006927217
4,20,1.8474804908154425
4,21,0.0270395433781202
4,22,1.9224088283129395
4,23,3.455381403046654
4,24,1.7896976246638663
4,25,1.2975783997524897
4,26,1.428916385397178
4,27,2.5966638782011993
4,28,1.6812741081877198
4,29,1.832949628211297
4,30,1.1099796277493665
4,31,2.3931470282558513
4,32,1.1298660191382552
4,33,0.2790749937798227
4,34,2.3555758465027643
4,35,2.469951742719119
4,36,1.4366485122634682
4,37,1.2853367401261118
4,38,1.5125261061979567
4,39,1.9482899252597483
5,0,1.8071331766042977
5,1,2.7506175922747467
5,2,2.857520247870511
5,3,1.563896794233123
5,4,1.577566292826283
5,5,4.155439341279205
5,6,3.266010311067987
5,7,1.0244011221571732
5,8,0.9825076714987346
5,9,1.7645336443644997
5,10,2.7067736546534364
5,11,2.570743110236813
5,12,2.3351858319965646
5,13,2.260601235342727
5,14,0.46683359721791884
5,15,1.4466377935593173
5,16,3.1603392891255373
5,17,3.4526051355925746
5,18,2.7862419600279735
5,19,2.9753224479160854
5,20,1.8576541674863567
5,21,0.45727713842385037
5,22,2.3376107939555353
5,23,3.8422208676858056
5,24,1.9357080875984711
5,25,1.4780462042314744
5,26,1.853387415334407
5,27,2.9143351851258705
5,28,2.0308819087474332
5,29,2.020809820266168
5,30,1.5339490440468138
5,31,2.6531413305928306
5,32,1.4692756073893714
5,33,0.7495975796986135
5,34,2.7780373050537714
5,35,2.898205536638872
5,36,1.6561271440570517
5,37,1.6297580490884964
5,38,1.9118855948178566
5,39,2.3296955606988967
6,0,2.197647312087543
6,1,3.0731358566751457
6,2,3.1270913500280315
6,3,1.827395932559254
6,4,2.088669352153801
6,5,4.470496045555786
6,6,3.216375763104403
6,7,0.8662632172946282
6,8,1.520898910680801
6,9,2.481548371609262
6,10,3.2023085833576075
6,11,2.889915203887795
6,12,2.45553243882659
6,13,2.2988155506086807
6,14,0.8139855900427182
6,15,1.9398492456152154
6,16,3.737553680925875
6,17,3.851436365953808
6,18,2.8856161771845157
6,19,2.9742023093585077
6,20,1.906960421001728
6,21,0.9243086177383806
6,22,2.796877602267275
6,23,4.155868568694082
6,24,1.9804559795286818
6,25,1.645896127642174
6,26,2.3709852418204447
6,27,3.2973629295179863
6,28,2.346107466261626
6,29,2.175433373420163
6,30,1.9498651078128013
6,31,2.9074721887055213
6,32,1.8140422083639627
6,33,1.2493132938058342
6,34,3.2267438597343885
6,35,3.2700171112309464
6,36,1.8407068751628948
6,37,1.9223245689761796
6,38,2.339239322147658
6,39,2.747120632325342
7,0,2.627603527836489
7,1,3.398645225648186
7,2,3.3833680526340935
7,3,2.1600799241538784
7,4,2.6035729227392226
7,5,4.754039470002648
7,6,2.934301797701722
7,7,0.8220482334595742
7,8,2.1304203466921665
7,9,3.3731414365250116
7,10,3.6222144250420314
7,11,2.9855635353695003
7,12,2.553990007444287
7,13,2.333534578460995
7,14,1.2641009339860168
7,15,2.560105062822477
7,16,4.395322309211538
7,17,3.9718844415167434
7,18,2.7934186141128627
7,19,2.964844232026408
7,20,2.1561900085822296
7,21,1.4709304664973146
7,22,3.2938561414304472
7,23,4.372954072745282
7,24,1.933002170255459
7,25,1.861915471749067
7,26,2.926406497331981
7,27,3.6477430934187636
7,28,2.506464588565015
7,29,2.3182395957968205
7,30,2.35049039858344
7,31,3.146864080929756
7,32,2.07187444590884
7,33,1.7143427155172386
7,34,3.6677892064606796
7,35,3.5651929330844467
7,36,1.99483924248404
7,37,2.2949745956328167
7,38,2.8357383710250854
7,39,3.1275330511724535
8,0,3.0691108363903625
8,1,3.79136124966603
8,2,3.6159155261629805
8,3,2.4488741769528155
8,4,3.1070107475023607
8,5,4.8463572588701735
8,6,2.5595551694298524
8,7,1.0121907359413516
8,8,2.8637891421831734
8,9,4.329598801518026
8,10,3.7568802908046193
8,11,2.785203368092806
8,12,2.6421737157154266
8,13,2.6228679962012302
8,14,1.879594017425714
8,15,3.252998988057951
8,16,4.992337867867594
8,17,3.7783349629988066
8,18,2.59265347170606
8,19,3.0952271035111703
8,20,2.5799114985180145
8,21,2.103637337373032
8,22,3.768125940271607
8,23,4.44171508002165
8,24,1.914398050888611
8,25,2.1541760809729817
8,26,3.5220909722365463
8,27,3.9114308577916894
8,28,2.585280556255209
8,29,2.4962227383931834
8,30,2.814544010928331
8,31,3.415356343129196
8,32,2.3883413691640194
8,33,2.201224071728829
8,34,4.1214976716640015
8,35,3.765383014557208
8,36,2.0941027976245676
8,37,2.674297099381571
8,38,3.3524205872567983
8,39,3.4512844879905
9,0,3.4741464502162613
9,1,4.165944078939686
9,2,3.718240245412067
9,3,2.6906999628787487
9,4,3.563933700589112
9,5,4.778826876025048
9,6,2.1310967454479384
9,7,1.4063469079203033
9,8,3.5951565214311665
9,9,5.077166042978113
9,10,3.5342205739131693
9,11,2.557522257985496
9,12,2.881761499792059
9,13,3.1218149482321413
9,14,2.5790255022962425
9,15,3.8658818401843646
9,16,5.248913824470456
9,17,3.2802298113159116
9,18,2.4236902708101447
9,19,3.4692699843750168
9,20,3.277509771571406
9,21,2.6687803644122154
9,22,4.165383209646287
9,23,4.361420836001576
9,24,1.8392591105209433
9,25,2.56498189684381
9,26,4.188344500574739
9,27,4.006371228956565
9,28,2.4817640664424276
9,29,2.7582678438465598
9,30,3.324713418375289
9,31,3.6605622145049876
9,32,2.680609084200719
9,33,2.6822889130369023
9,34,4.559464195756162
9,35,3.8068410422556758
9,36,2.170915827035364
9,37,3.1237497557335763
9,38,3.918447655852469
9,39,3.7230674017506225
10,0,3.8418222270964018
10,1,4.454088919500235
10,2,3.715169140477127
10,3,2.8984903036185825
10,4,3.9815502419465405
10,5,4.627527480150172
10,6,1.9075497894737083
10,7,1.853048940456502
10,8,4.336174860616774
10,9,5.2025372787749555
10,10,2.986701607787805
10,11,2.2494796410085884
10,12,3.3122555593214074
10,13,3.822663801800869
10,14,3.2172529235913694
10,15,4.168652463632193
10,16,5.198062055037516
10,17,2.844164156444127
10,18,2.4243728792085912
10,19,4.0516036733337275
10,20,3.8622728767843406
10,21,2.9745226341574047
10,22,4.372601146394764
10,23,4.237326211626405
10,24,1.9787415252928295
10,25,3.1133500829680685
10,26,4.82094012701947
10,27,3.7726417165190282
10,28,2.3034391053811474
10,29,3.1903478066340414
10,30,3.9359394851712586
10,31,3.8353594318130164
10,32,2.8720010566004794
10,33,3.167225184252266
10,34,4.89951110577559
10,35,3.7092647608830434
10,36,2.3875134483763536
10,37,3.625137876129144
10,38,4.481576883211611
10,39,3.9551391211136475
11,0,4.106829698504799
11,1,4.700810509535546
11,2,3.535035847220412
11,3,3.0654304406236874
11,4,4.319242548521652
11,5,4.3743017445555825
11,6,1.841757123054292
11,7,2.361245655642937
11,8,4.968992434725257
11,9,5.0675884586573385
11,10,2.4408095651170365
11,11,2.2089221795603264
11,12,3.928340877176917
11,13,4.639055022101166
11,14,3.36659189760638
11,15,4.17482345020428
11,16,4.989251430098996
11,17,2.525027142155301
11,18,2.659819615293477
11,19,4.769165975133149
11,20,4.178461239989156
11,21,2.8422658723056067
11,22,4.449510611233221
11,23,4.127695076219319
11,24,2.219372373277641
11,25,3.6116658371987285
11,26,5.207547263070664
11,27,3.251554174271336
11,28,2.1432757772494795
11,29,3.739787626928603
11,30,4.577683066396218
11,31,3.8591042963714948
11,32,3.003052256629016
11,33,3.656345662781117
11,34,5.1423418334226865
11,35,3.563329759880516
11,36,2.643070417637671
11,37,4.252010070845904
11,38,4.960739364360121
11,39,4.007299606353639
12,0,4.422961100901537
12,1,4.977097479489111
12,2,3.292696450399024
12,3,3.1486033813077605
12,4,4.655108835039974
12,5,4.180205465563471
12,6,1.9290547809455714
12,7,2.872802946577662
12,8,5.427437994745459
12,9,4.5855460836364506
12,10,1.8680240408614392
12,11,2.4845222800128104
12,12,4.692724497265963
12,13,5.001236718751957
12,14,2.9979266641684856
12,15,4.136594031694574
12,16,4.770422239558448
12,17,2.3540655707863056
12,18,3.0738559556251803
12,19,5.609149578564373
12,20,3.90375786311281
12,21,2.508632008795809
12,22,4.427395075199337
12,23,4.380475002299234
12,24,2.739032490683571
12,25,4.024654332200861
12,26,5.265125943056261
12,27,2.7061045662722147
12,28,2.1755470118661924
12,29,4.391628454732841
12,30,5.131862234768631
12,31,3.4738750756523915
12,32,3.0037316900360795
12,33,4.177766343901266
12,34,5.154477179798155
12,35,3.346139979060608
12,36,3.119125215738317
12,37,5.006054097621634
12,38,5.2084482883015895
12,39,3.786832356454064
13,0,4.804514074409038
13,1,4.999607080547696
13,2,2.746930789605519
13,3,3.2758961602834633
13,4,5.081155098780851
13,5,4.136570047879539
13,6,2.0799382927872916
13,7,3.428533467586425
13,8,5.714257084778639
13,9,3.828117834405119
13,10,1.2000373185477569
13,11,2.8931278763421586
13,12,5.517199076659455
13,13,4.547453394158901
13,14,2.2326497057925443
13,15,4.039193227042197
13,16,4.835286329889299
13,17,2.4446787168029633
13,18,3.549053359606577
13,19,6.053717905897785
13,20,3.0188636495878822
13,21,2.1696661490198563
13,22,4.536004729382478
13,23,4.892310836792174
13,24,3.1394374342557674
13,25,4.032571736581171
13,26,4.96872365098233
13,27,2.103148088443855
13,28,2.365189553857016
13,29,5.074560545074126
13,30,5.366988282981539
13,31,2.7257543045551547
13,32,3.0455145079705668
13,33,4.788061420798428
13,34,5.098163055690746
13,35,3.1526793860166316
13,36,3.5831802405078754
13,37,5.682740338280527
13,38,5.0379190623221195
13,39,3.491477534113706
14,0,5.412169470536147
14,1,4.651435831743422
14,2,2.1340379438300037
14,3,3.4351307347680495
14,4,5.67318589397028
14,5,4.0757676328442525
14,6,2.077059187094389
14,7,3.851648702106977
14,8,5.743576716395336
14,9,2.678482920762842
14,10,0.7558984861475454
14,11,3.396748351070405
14,12,6.1551651056408065
14,13,3.1695764847225507
14,14,1.6734933683650723
14,15,3.998466266527113
14,16,5.1510194053020335
14,17,2.969059696351427
14,18,4.048604806265113
14,19,5.734422524160542
14,20,1.6489168212807446
14,21,1.9367145363586213
14,22,4.847482164450074
14,23,5.467706913039722
14,24,3.041884775101891
14,25,3.782353059816978
14,26,4.691403563294973
14,27,1.708013032007565
14,28,2.7516580027577664
14,29,6.00423012493484
14,30,5.062285152424541
14,31,1.6220584111163234
14,32,3.008608979636094
14,33,5.479639185099228
14,34,5.0418838726122255
14,35,2.8974567753080884
14,36,4.1616209865243174
14,37,6.1705249038735355
14,38,3.9124639797892273
14,39,3.0305455342563907
15,0,6.116901315989134
15,1,3.8780262572651347
15,2,1.4276726266469733
15,3,3.6003285701509617
15,4,6.452576259636196
15,5,3.709236060979915
15,6,1.8342948552048863
15,7,4.262750401619603
15,8,5.481964103276908
15,9,1.8616768418034346
15,10,0.8028228596761424
15,11,3.946796101399955
15,12,6.189934390713883
15,13,1.277189712711422
15,14,1.4795554432540228
15,15,4.299022276909023
15,16,5.633668735424743
15,17,3.5473242914554968
15,18,4.132626227323099
15,19,4.67322063484424
15,20,0.5077606654718323
15,21,1.8920085824522601
15,22,5.437244300411212
15,23,5.933845588325991
15,24,2.1381247827819356
15,25,3.3619359676665255
15,26,4.373929199699723
15,27,1.6875828498203695
15,28,3.256723594180788
15,29,6.8087520379722095
15,30,3.8954464800148445
15,31,0.7628709342713101
15,32,3.1670259140409756
15,33,6.252465261529461
15,34,5.095706195243357
15,35,2.8297960201469428
15,36,4.865946484534577
15,37,5.876309407477814
15,38,2.1012689242201565
15,39,2.3418258258308935
16,0,6.601041792116722
16,1,3.471397194514745
16,2,0.771660087186379
16,3,3.6748553159840314
16,4,7.22522949322053
16,5,2.9739778050632175
16,6,1.4353357914392817
16,7,4.612571389306019
16,8,5.060532439017318
16,9,1.334161702396176
16,10,1.205802688675691
16,11,4.630746898415054
16,12,5.581492612611955
16,13,-0.4564612000835327
16,14,1.5913550762830528
16,15,4.8734904828806105
16,16,6.362524206957938
16,17,3.709161973118538
16,18,3.549619526042774
16,19,3.6228456921280783
16,20,-0.06922905745868337
16,21,1.915463183950957
16,22,6.117210656589156
16,23,5.826835514040539
16,24,0.4637845972696001
16,25,3.2036332553557636
16,26,4.134498766149557
16,27,1.9102369816167202
16,28,3.8214411128118093
16,29,7.1685210264306765
16,30,2.3707149006405244
16,31,0.5746896305050206
16,32,3.494909795968694
16,33,7.101094082966425
16,34,5.331333546182522
16,35,2.7306236030399895
16,36,5.413923720953194
16,37,4.66016301752727
16,38,0.5447312350606746
16,39,1.6152112792548294
17,0,6.9764710428207
17,1,3.4392757240811482
17,2,0.2100211350214541
17,3,3.643113029415287
17,4,7.906401081205212
17,5,2.1310689070178532
17,6,1.289746047202543
17,7,4.936650086070879
17,8,4.712799500098058
17,9,0.9945625924822574
17,10,1.7862144521797476
17,11,5.478473719606885
17,12,4.08568025614292
17,13,-1.7606532309959206
17,14,1.7665796379747427
17,15,5.695704906169338
17,16,7.046624445777574
17,17,2.847759654782273
17,18,2.741460474792819
17,19,3.0127180460327385
17,20,-0.12192203811864995
17,21,1.8991589714435655
17,22,6.748698601985955
17,23,4.567675707879079
17,24,-1.1331440804428599
17,25,3.2576151010540464
17,26,4.4484157703629315
17,27,2.459430099074452
17,28,4.446249929907968
17,29,6.821386090747612
17,30,0.7154116566789879
17,31,0.8546456127693542
17,32,4.144391815284984
17,33,8.00029990225738
17,34,4.924221670047586
17,35,2.2897981526355435
17,36,5.536964633807354
17,37,3.208120823379325
17,38,-0.26082194640468687
17,39,1.3719486343844887
18,0,7.231280896712306
18,1,3.3055699247460693
18,2,-0.40343539031838443
18,3,3.3736729061358117
18,4,8.5494944051276
18,5,1.2913131809366267
18,6,1.2723101655419549
18,7,5.261438730516401
18,8,4.52268375547284
18,9,0.8179063226660798
18,10,2.2729182535461225
18,11,5.958461089641849
18,12,2.1572515943735078
18,13,-2.1898472157401705
18,14,1.6245185167493503
18,15,6.291068969255424
18,16,7.392214404798875
18,17,1.1180583179652228
18,18,2.2698753221760475
18,19,2.8551968812422155
18,20,-0.04892746621274886
18,21,1.911611917013514
18,22,7.144070907576844
18,23,2.792854791253851
18,24,-2.0405236507771334
18,25,3.337622571440336
18,26,5.281642851837665
18,27,3.3753233827209463
18,28,5.006110750121851
18,29,5.5681423684304265
18,30,-0.5741099719932594
18,31,1.4699650297193247
18,32,5.418513671748832
18,33,8.359092221630219
18,34,2.822709196867085
18,35,1.8240418534630685
18,36,5.55915874237513
18,37,2.3400991596574174
18,38,-0.2583026612084268
18,39,1.5939956379415339
19,0,7.4936234087448
19,1,2.7221493222689874
19,2,-1.0045492920077443
19,3,2.931365138762896
19,4,8.92020883412873
19,5,0.7253220527078575
19,6,1.3934476311317083
19,7,5.5779341695921305
19,8,4.563725155992062
19,9,0.8475669698710229
19,10,2.7843259207857214
19,11,6.014630313140791
19,12,0.2299112054144831
19,13,-1.9129511886868127
19,14,1.285248989859808
19,15,6.7951302544529195
19,16,7.19609525154025
19,17,-0.612904505759672
19,18,2.5387469361069437
19,19,3.078640256102867
19,20,0.049607637317811634
19,21,1.8920449169941027
19,22,7.357114187094143
19,23,1.1974854562498283
19,24,-2.2571371604011614
19,25,3.003156418354634
19,26,6.409068987630226
19,27,4.387071474444277
19,28,4.95920234879531
19,29,3.4830572445432226
19,30,-1.5142195768823772
19,31,1.8862400667578818
19,32,7.09513645637354
19,33,7.0916962760007936
19,34,-0.43301112600103153
19,35,1.7652577872147313
19,36,5.737386319266087
19,37,2.2309689551556104
19,38,-0.05856543428425241
19,39,1.9205607370202042
20,0,7.749525999643015
20,1,1.2437652641370835
20,2,-1.4850216431728485
20,3,2.024768976888826
20,4,9.194612005285055
20,5,1.3690201984491672
20,6,1.5132803917237223
20,7,5.9465390153222195
20,8,4.698302732503286
20,9,0.7739725420160375
20,10,3.1876624969658707
20,11,5.658832754418784
20,12,-1.2650377278042482
20,13,-1.251209345032335
20,14,0.8747817363879571
20,15,7.064418957493659
20,16,6.47487045179718
20,17,-1.6862542346388572
20,18,3.071699044964959
20,19,3.527113187588038
20,20,0.10601844252793684
20,21,2.0249797046607236
20,22,7.396006042224293
20,23,0.001637770844704073
20,24,-2.0973371163677035
20,25,2.2756112626289813
20,26,7.5083901316254344
20,27,5.75890639919722
20,28,3.4979013195988293
20,29,1.2662202185707168
20,30,-1.5813841472268937
20,31,1.945750300756874
20,32,8.55408823092049
20,33,4.0714603683967985
20,34,-2.1998989344857547
20,35,1.9062498347047665
20,36,6.188257110949171
20,37,2.8917107024012045
20,38,0.023011828655411872
20,39,2.314312558935197
21,0,7.7543518896976265
21,1,-0.5704115632332645
21,2,-1.1562520504714295
21,3,1.1001097917648335
21,4,9.179676240163266
21,5,2.689057808898417
21,6,1.4094300699671527
21,7,6.202071891459446
21,8,4.950347074267558
21,9,0.5785944048927302
21,10,3.4749532775109495
21,11,5.049017460158029
21,12,-2.1042257234565085
21,13,-0.21284775755107183
21,14,0.8628209262601223
21,15,7.075402208963682
21,16,5.7855608629884205
21,17,-2.1859672096749
21,18,3.569732378355033
21,19,4.062591127765148
21,20,-0.05245835528530407
21,21,2.097998315279304
21,22,7.325993633082281
21,23,-1.0561746518492057
21,24,-1.5465488839343144
21,25,1.4304878585667313
21,26,8.280260353446193
21,27,6.259579801565853
21,28,1.118016933053441
21,29,0.7700157904862536
21,30,-0.8516981705284197
21,31,1.8739249147873451
21,32,9.105168389745593
21,33,1.5804617960828244
21,34,-2.1378346730708158
21,35,1.8973166896146985
21,36,6.649562790784204
21,37,3.4984237125277753
21,38,0.09280392956160735
21,39,2.7501774230453337
22,0,7.460182346985436
22,1,-1.7455859499055855
22,2,-0.264229218532252
22,3,0.670666471440695
22,4,9.101788429679361
22,5,4.017744208089551
22,6,1.2621501128280497
22,7,6.39129997899925
22,8,5.0295758325120845
22,9,0.19693770746414
22,10,3.6591470712451715
22,11,4.481393817895965
22,12,-2.3225731664417664
22,13,0.7127606408965896
22,14,1.3675572433219028
22,15,7.172037612781123
22,16,4.685160253345798
22,17,-2.2281126525020163
22,18,3.9456050616586764
22,19,4.458942847192456
22,20,-0.3813736455331386
22,21,2.17376296719959
22,22,7.1945979648414475
22,23,-1.759395062592177
22,24,-0.5980311068800043
22,25,0.8890608753589413
22,26,8.559027687947685
22,27,5.959104539439656
22,28,-1.3376458685606059
22,29,1.2294755537916007
22,30,-2.50190921475546e-05
22,31,2.154757245693288
22,32,9.192122545730479
22,33,0.16253440389807505
22,34,-1.1975020374101146
22,35,2.198004798549558
22,36,7.044050500507301
22,37,3.5966517615373332
22,38,-0.0807080487891491
22,39,3.119962475560007
23,0,6.963829996963663
23,1,-2.358811098062606
23,2,1.0524567180426598
23,3,0.7632283959860623
23,4,8.91946053038681
23,5,4.839893870127232
23,6,1.3296361037118913
23,7,6.5036930836809415
23,8,4.73478173227302
23,9,-0.04744868386800272
23,10,3.902838030214526
23,11,3.9646318110282097
23,12,-2.200004681636046
23,13,1.4430092526931737
23,14,2.4566224580911955
23,15,7.396087942874035
23,16,3.4400626096915494
23,17,-1.971273774942762
23,18,4.16214847705909
23,19,4.646767647211905
23,20,-0.8798826404258969
23,21,2.064612825406751
23,22,7.152961741830154
23,23,-1.9124733574336734
23,24,0.3903256722497299
23,25,1.0917620447383092
23,26,8.767911635904877
23,27,4.330375195124274
23,28,-2.9226447101144135
23,29,2.1516004401927424
23,30,1.5437060970170282
23,31,3.4975667855576575
23,32,9.007858775989753
23,33,-0.5140719484862288
23,34,-0.16431855177271834
23,35,2.795060567391668
23,36,7.474527634911359
23,37,2.809198356732934
23,38,-0.21192392707362512
23,39,3.343526259475527
24,0,6.370034687982997
24,1,-2.393023950498232
24,2,2.1846949185356954
24,3,1.6752317379229305
24,4,8.773782926463557
24,5,5.644841614318962
24,6,1.4854318097169608
24,7,6.411775022411847
24,8,4.285273238930886
24,9,-0.1225314258989461
24,10,4.105269061387253
24,11,3.718560014294085
24,12,-2.0030180594180096
24,13,1.9426446095518664
24,14,3.826600847269014
24,15,7.527933985505449
24,16,1.7370921613943864
24,17,-1.6068240983408242
24,18,4.321343051078285
24,19,4.330338490584177
24,20,-1.3419382171449104
24,21,2.0113288875067736
24,22,7.159305098271766
24,23,-1.6727201263669464
24,24,1.3703926846525651
24,25,1.9353288593875557
24,26,8.791813331723604
24,27,2.072980226009482
24,28,-3.4760795950706216
24,29,2.5475034695810894
24,30,3.6337260369328694
24,31,5.7756866025627875
24,32,7.616972366526474
24,33,-1.669974665611931
24,34,1.0370387013557971
24,35,4.289056190258321
24,36,7.605473845747636
24,37,1.1840921697173057
24,38,0.04329051464669398
24,39,3.645227539318193
25,0,5.71406664814422
25,1,-2.1727714729456857
25,2,2.9882735490708043
25,3,2.8345420052356833
25,4,8.722202380232925
25,5,6.323437146176941
25,6,1.3791498793914614
25,7,6.158314500219264
25,8,4.297431156487267
25,9,0.23940540778929584
25,10,4.321340999115857
25,11,3.4886087029476984
25,12,-1.6795760865941098
25,13,2.2352687865179113
25,14,5.268078895151771
25,15,6.982215535856362
25,16,-0.22828110351982778
25,17,-0.9575356227974605
25,18,4.473866996836788
25,19,3.7956062979764327
25,20,-1.6168095550802302
25,21,1.7410374052352533
25,22,7.412779212257625
25,23,-0.839755961696931
25,24,1.9444855739177513
25,25,2.9754570154250173
25,26,8.560797973767643
25,27,-0.6270613820544548
25,28,-2.945325000919916
25,29,2.101429332464028
25,30,5.539281975248589
25,31,7.841663676695508
25,32,4.02303911268785
25,33,-3.01576428836944
25,34,1.9272873509345323
25,35,5.848484259827856
25,36,7.027548452612161
25,37,-0.2646621179947506
25,38,0.4374044044837871
25,39,4.058158380378496
26,0,5.053322604583012
26,1,-1.6542521423403778
26,2,3.4454566693623314
26,3,4.095351834638041
26,4,8.93741464102569
26,5,6.3407646859591
26,6,0.7760052715685777
26,7,5.876101978702416
26,8,4.125492836138294
26,9,0.8295490989003949
26,10,4.474647380413183
26,11,3.2076695966744935
26,12,-1.2599635234459563
26,13,2.4379951454418927
26,14,6.465309887983575
26,15,5.648315317252366
26,16,-1.772447700713439
26,17,-0.21319747952276652
26,18,4.666903353821442
26,19,3.1345188467500065
26,20,-1.4352911671010393
26,21,1.5813540169438445
26,22,7.706305610805915
26,23,0.3948000312711289
26,24,2.287148928011988
26,25,4.2616943858551375
26,26,7.649425773616113
26,27,-2.8246837102384332
26,28,-1.6160997086890254
26,29,1.5054656230356382
26,30,7.004082345069013
26,31,7.81573232710911
26,32,-1.0199145480495173
26,33,-2.7977727389581726
26,34,2.040777898878022
26,35,6.896577691677064
26,36,5.549488621352906
26,37,-1.3324089943694497
26,38,1.008902760033859
26,39,4.552401263284859
27,0,4.2889421883095675
27,1,-1.2606931112809912
27,2,3.749054332688593
27,3,5.84683184352175
27,4,9.223452432506317
27,5,4.934430244584395
27,6,-0.10546737866739427
27,7,5.77569586458582
27,8,3.9201066098811834
27,9,1.357994249873667
27,10,4.5452281706353315
27,11,2.951146904049676
27,12,-0.7147953129230826
27,13,2.6924242693776153
27,14,7.200760648136639
27,15,3.745478851704102
27,16,-2.7534773960433325
27,17,0.4052478028095264
27,18,5.103204084702873
27,19,2.0571014725425476
27,20,-1.2831158716552986
27,21,1.6433410446136278
